user,item,Time
14729,7390,"10 30, 2013"
8571,11652,"02 5, 2018"
7528,9542,"11 6, 2013"
8700,1938,"07 24, 2001"
11431,11222,"02 12, 2014"
5832,6276,"12 8, 2013"
7373,14894,"10 14, 2015"
2118,3708,"06 23, 2011"
13812,13583,"03 23, 2018"
2105,2222,"07 28, 2012"
3462,7623,"04 27, 2017"
7098,6213,"01 27, 2013"
12451,3721,"11 7, 2015"
11285,4373,"06 13, 2014"
173,2185,"01 5, 2015"
1398,1755,"07 4, 2016"
7569,14067,"03 18, 2014"
8707,5214,"06 27, 2017"
12626,3449,"04 28, 2015"
7320,11586,"04 11, 2015"
5846,4953,"02 5, 2013"
9011,11563,"08 20, 2016"
8463,11592,"04 6, 2015"
608,2806,"06 2, 2015"
4797,5290,"05 5, 2011"
8754,4051,"09 11, 2017"
13298,12035,"02 16, 2018"
2939,150,"06 5, 2013"
13182,12029,"09 11, 2016"
4525,7994,"12 8, 2013"
6568,771,"06 26, 2015"
9988,4201,"02 15, 2018"
10707,7758,"01 5, 2017"
3365,8183,"05 30, 2015"
8567,1823,"05 3, 2018"
5149,2595,"10 26, 2014"
8956,4279,"10 11, 2017"
14227,12839,"03 9, 2017"
2763,839,"09 26, 2015"
11355,13128,"01 2, 2013"
9345,1566,"02 10, 2016"
4336,9491,"05 25, 2014"
10174,4128,"09 28, 2016"
12610,3472,"06 2, 2014"
11363,11004,"01 19, 2015"
12462,10588,"07 18, 2014"
10721,2035,"04 6, 2015"
12743,7734,"04 24, 2016"
9164,7665,"06 13, 2013"
2777,150,"01 17, 2014"
2749,4394,"01 16, 2016"
12229,4953,"02 2, 2014"
4973,10893,"08 25, 2015"
1518,13020,"10 22, 2015"
1256,5320,"02 5, 2003"
12930,7512,"07 4, 2014"
1318,9433,"07 27, 2014"
8203,6118,"11 21, 2016"
2755,777,"10 1, 2015"
6753,2226,"03 23, 2015"
1391,5389,"04 19, 2002"
2156,5446,"05 23, 2015"
15342,13580,"07 31, 2016"
11003,5619,"11 3, 2013"
9002,1238,"08 21, 2016"
8315,14341,"05 29, 2017"
6545,13975,"10 27, 2014"
749,14755,"01 23, 2017"
10342,4374,"05 19, 2015"
7424,10708,"06 3, 2013"
7675,8159,"07 19, 2013"
5181,10116,"04 16, 2015"
10275,14006,"01 15, 2015"
12540,14709,"02 28, 2017"
8410,8847,"11 22, 2014"
1583,87,"10 25, 2007"
8088,972,"06 20, 2016"
14847,11926,"03 12, 2015"
11429,4048,"03 13, 2018"
15249,11756,"04 4, 2016"
2708,10746,"12 23, 2013"
8448,5178,"05 11, 2017"
1486,2581,"09 7, 2011"
13153,10364,"05 1, 2014"
14046,11236,"05 17, 2015"
4321,1255,"07 17, 2016"
738,13441,"09 4, 2016"
4417,8847,"07 14, 2015"
6403,12235,"10 13, 2016"
7118,11603,"02 22, 2017"
14826,13673,"08 4, 2016"
11375,13876,"12 6, 2014"
6331,5634,"06 25, 2013"
13033,9960,"08 14, 2014"
5944,2414,"09 6, 2011"
6590,3238,"06 2, 2015"
12560,13930,"09 13, 2014"
46,4785,"07 7, 2009"
6473,13315,"02 8, 2015"
7435,2335,"01 26, 2014"
3382,796,"07 6, 2015"
2515,2666,"08 27, 2017"
13109,15091,"06 10, 2017"
1210,6215,"11 10, 2012"
6975,2335,"06 20, 2014"
455,9834,"07 14, 2013"
2558,4339,"01 22, 2014"
11786,5681,"04 5, 2014"
12667,10550,"03 11, 2015"
5935,4355,"01 26, 2014"
10447,3266,"03 31, 2014"
14998,11696,"04 14, 2015"
14607,8706,"05 19, 2014"
11765,4047,"12 24, 2002"
14419,12919,"05 30, 2017"
1672,8521,"10 16, 2016"
654,5484,"07 6, 2017"
7606,11542,"11 2, 2014"
6432,9047,"08 29, 2017"
1175,14911,"04 5, 2013"
32,10015,"01 1, 2014"
223,2727,"08 7, 2015"
5666,9735,"05 31, 2016"
298,2110,"10 5, 2009"
4744,335,"03 21, 2014"
3211,9286,"04 28, 2016"
14885,14038,"11 8, 2016"
1449,335,"05 4, 2016"
11241,12146,"09 8, 2015"
7604,3133,"04 22, 2014"
11319,5468,"12 12, 2012"
13343,6258,"12 3, 2014"
2084,510,"04 12, 2013"
14801,7746,"01 5, 2017"
3170,6236,"08 25, 2013"
14339,8081,"09 7, 2014"
1987,8583,"10 18, 2014"
3181,3902,"04 26, 2016"
12370,11121,"05 6, 2015"
10879,2611,"07 25, 2014"
7581,10066,"03 4, 2014"
2020,1762,"12 31, 2014"
11135,10462,"04 17, 2015"
1611,4657,"01 25, 2010"
14628,6583,"09 28, 2015"
575,2092,"05 28, 2003"
89,4782,"02 10, 2014"
7418,10943,"10 16, 2013"
11463,9686,"03 8, 2014"
2150,13144,"01 26, 2014"
1013,6124,"11 17, 2005"
13106,6604,"02 1, 2017"
7501,12000,"04 23, 2018"
5796,7280,"05 31, 2015"
14548,8552,"06 25, 2016"
8162,2695,"07 13, 2016"
7494,13920,"10 25, 2015"
2644,4967,"11 30, 2016"
6562,8279,"05 3, 2013"
2871,4750,"01 30, 2010"
12541,12245,"02 5, 2017"
541,8928,"05 21, 2015"
2940,10435,"12 17, 2014"
2946,169,"05 6, 2014"
273,4716,"01 10, 2010"
12544,14399,"09 5, 2017"
3309,3223,"05 2, 2016"
1960,2054,"12 27, 2010"
13260,9257,"09 17, 2013"
1054,1052,"01 25, 2016"
10608,4119,"11 15, 2016"
6176,8222,"04 26, 2015"
13964,9719,"03 19, 2014"
7392,11671,"08 6, 2017"
122,26,"05 30, 2003"
7782,10755,"04 8, 2013"
3519,12560,"09 29, 2016"
5252,3681,"11 13, 2016"
3292,8031,"07 27, 2014"
14276,5828,"01 26, 2015"
8496,4453,"02 7, 2014"
10723,7055,"08 27, 2013"
3282,4387,"04 25, 2014"
9166,8032,"11 20, 2013"
10513,6752,"10 29, 2015"
4810,10213,"02 23, 2015"
12713,14632,"03 4, 2018"
10660,2081,"05 30, 2013"
9232,7796,"03 2, 2014"
14609,7466,"05 31, 2010"
9157,4973,"03 6, 2009"
13774,5522,"12 18, 2014"
3230,2990,"03 20, 2014"
10951,14719,"07 22, 2015"
10378,9315,"10 29, 2014"
398,10900,"10 10, 2016"
10279,10172,"01 18, 2014"
162,689,"10 23, 2009"
14707,7785,"08 9, 2015"
1574,94,"12 29, 2003"
12815,10471,"09 9, 2014"
10815,4117,"02 7, 2015"
1238,14911,"03 22, 2007"
1937,7402,"01 13, 2016"
234,3718,"04 7, 2015"
8555,12393,"09 11, 2016"
8492,8221,"10 4, 2015"
2989,10294,"10 6, 2012"
1960,6946,"10 20, 2009"
4525,7663,"10 25, 2014"
960,3256,"11 22, 2014"
6846,6414,"08 31, 2014"
7159,10133,"06 19, 2015"
12634,11327,"02 12, 2017"
13954,10410,"11 5, 2012"
7525,7976,"01 29, 2014"
3680,6369,"02 15, 2014"
2512,7561,"05 29, 2012"
12221,12691,"10 19, 2016"
7904,8561,"02 12, 2015"
8282,9290,"02 18, 2014"
8723,2461,"05 6, 2017"
511,804,"07 11, 2015"
12251,10858,"11 22, 2014"
9366,7767,"03 14, 2014"
12252,12681,"11 17, 2016"
2164,14372,"02 10, 2018"
768,164,"08 4, 2006"
12122,12909,"04 22, 2018"
843,1970,"09 17, 2010"
14824,14064,"03 21, 2018"
3348,4024,"02 27, 2013"
11976,10736,"01 22, 2014"
10276,9619,"04 3, 2015"
10081,4840,"10 17, 2014"
14400,12305,"11 12, 2015"
5067,5190,"09 6, 2012"
7136,790,"02 9, 2015"
5429,6406,"09 6, 2012"
1964,2595,"03 10, 1998"
13258,10456,"01 16, 2013"
13864,13823,"04 1, 2014"
5035,8621,"02 10, 2017"
14757,14200,"05 17, 2017"
3366,7951,"10 10, 2013"
8809,10412,"08 24, 2016"
271,2493,"09 21, 2007"
11937,12039,"12 4, 2016"
1997,1531,"01 1, 2012"
2291,2679,"10 7, 2017"
13701,14248,"12 26, 2017"
6216,9816,"09 23, 2014"
3440,4999,"06 30, 2014"
13487,13625,"05 16, 2016"
8450,1235,"01 13, 2018"
40,3195,"04 14, 2016"
13069,13100,"10 12, 2017"
2512,15073,"11 29, 2012"
858,1197,"04 9, 2010"
13734,12829,"02 14, 2017"
7657,4953,"02 18, 2013"
4699,3713,"11 29, 2013"
11952,13628,"08 22, 2017"
7971,8715,"04 21, 2015"
14356,7368,"10 25, 2016"
7392,10901,"09 16, 2015"
2955,1291,"06 13, 2016"
32,10702,"11 30, 2013"
7463,12703,"12 14, 2016"
15009,12327,"01 19, 2016"
393,1361,"07 18, 2015"
11757,10959,"09 25, 2016"
13946,7965,"07 14, 2014"
757,1337,"02 22, 2002"
7943,13929,"12 11, 2016"
3115,7254,"05 19, 2015"
8253,14002,"05 21, 2014"
4794,9189,"02 17, 2011"
12026,7957,"12 1, 2013"
10220,9209,"09 18, 2016"
6985,5153,"09 17, 2013"
14084,13379,"08 4, 2014"
9255,3021,"02 27, 2014"
2130,3102,"07 6, 2015"
2903,11785,"01 22, 2017"
11890,7014,"03 27, 2017"
12355,13477,"07 24, 2016"
11369,6405,"01 5, 2015"
11029,6601,"01 31, 2016"
9930,10703,"06 1, 2013"
1223,14940,"07 7, 2011"
98,5121,"12 10, 2012"
11656,11398,"08 16, 2015"
907,50,"04 27, 2008"
9696,10206,"07 13, 2013"
11990,14947,"08 29, 2013"
550,6116,"04 21, 2008"
14505,10739,"08 22, 2017"
1210,9233,"05 1, 2012"
273,2022,"05 19, 2013"
7252,7638,"11 29, 2012"
11234,5502,"09 10, 2014"
2765,4506,"03 4, 2015"
1566,5124,"12 23, 2012"
11030,2229,"01 10, 2015"
4698,3713,"06 30, 2014"
7706,11591,"05 19, 2014"
2314,5270,"03 12, 2014"
10269,3215,"05 24, 2017"
2143,574,"01 21, 2012"
1719,695,"02 9, 2014"
3363,11529,"08 27, 2014"
8956,4015,"11 16, 2013"
11482,4489,"04 23, 2017"
14675,13253,"05 31, 2013"
11070,6569,"02 14, 2018"
14811,11720,"02 3, 2015"
445,4441,"12 4, 2015"
3854,8662,"11 25, 2013"
11977,4200,"10 18, 2017"
3531,12378,"08 20, 2017"
7315,11580,"06 13, 2017"
46,521,"06 22, 2010"
12149,7969,"06 30, 2014"
2136,15106,"12 26, 2011"
8192,13119,"11 14, 2015"
13439,14379,"12 26, 2017"
887,14898,"08 7, 2015"
703,2123,"02 23, 2014"
5078,10989,"02 23, 2015"
4437,7276,"08 30, 2016"
3155,975,"06 13, 2015"
6550,6274,"09 28, 2015"
7459,7322,"04 28, 2012"
6585,3318,"02 22, 2012"
4724,14897,"11 18, 2011"
2732,617,"06 1, 2014"
5488,8170,"04 10, 2016"
2579,9263,"06 18, 2015"
5516,685,"05 15, 2013"
8353,4066,"04 2, 2013"
10503,4370,"10 14, 2014"
211,4586,"01 26, 2014"
12286,7353,"01 19, 2015"
3346,8198,"08 28, 2015"
2267,8945,"10 22, 2015"
9825,9154,"01 20, 2010"
254,6111,"07 5, 2017"
1449,2893,"02 18, 2018"
2983,5371,"04 7, 2015"
7399,9420,"05 13, 2014"
3465,5985,"08 14, 2015"
5060,396,"10 7, 2016"
7527,8012,"09 20, 2013"
6590,5360,"04 15, 2014"
229,1421,"04 30, 2001"
8228,13501,"07 6, 2016"
10156,10078,"09 11, 2015"
7800,9976,"06 11, 2014"
693,2596,"05 23, 2014"
4601,13849,"10 26, 2014"
15083,12040,"01 3, 2018"
7762,8852,"05 31, 2016"
5533,6568,"01 6, 2018"
6653,13395,"05 15, 2014"
9719,1483,"07 29, 2013"
7827,13349,"03 11, 2015"
12462,11247,"09 4, 2014"
14573,6473,"09 17, 2016"
10705,3707,"05 21, 2011"
11239,14960,"05 29, 2018"
3619,15010,"06 5, 2018"
3986,7587,"05 1, 2016"
8820,8224,"02 2, 2014"
5181,412,"04 16, 2015"
5944,1974,"08 4, 2011"
4767,7779,"08 21, 2015"
3442,2301,"12 21, 2016"
8632,1371,"07 7, 2014"
11135,11444,"04 28, 2015"
13,4701,"09 5, 2005"
15042,12934,"06 6, 2017"
3538,3110,"08 18, 2017"
4451,8563,"05 23, 2014"
4430,947,"07 15, 2017"
6984,7365,"06 2, 2015"
14750,11033,"11 8, 2015"
8512,6881,"11 2, 2017"
2866,2884,"06 9, 2016"
7640,10062,"07 13, 2013"
8442,13477,"09 24, 2015"
6127,2243,"07 12, 2017"
3761,4798,"04 6, 2014"
14518,6619,"02 2, 2016"
2115,1982,"10 13, 2013"
14170,7965,"08 27, 2013"
5092,1664,"09 19, 2014"
2889,9544,"09 18, 2013"
8241,9023,"06 18, 2016"
14072,10486,"02 5, 2015"
2989,10618,"07 21, 2013"
11045,11986,"08 22, 2015"
10972,7010,"04 19, 2015"
1329,14946,"03 8, 2014"
7388,10306,"04 21, 2016"
1987,697,"04 10, 2013"
5459,5728,"09 4, 2014"
9944,7606,"11 1, 2011"
11095,5922,"12 10, 2017"
6585,3512,"12 15, 2010"
6641,701,"09 24, 2017"
1982,4843,"09 4, 2013"
12055,11210,"04 10, 2014"
537,2527,"07 4, 2005"
7060,6084,"03 21, 2014"
4418,3224,"06 2, 2016"
3848,1269,"03 11, 2015"
7381,4276,"01 23, 2013"
2663,875,"08 3, 2014"
7972,7020,"08 7, 2015"
3439,6485,"09 25, 2013"
12080,15215,"02 16, 2015"
11396,3199,"06 30, 2016"
2488,150,"12 30, 2014"
1000,2623,"05 26, 2015"
3206,861,"07 29, 2017"
14998,10901,"05 16, 2015"
7387,13915,"08 24, 2015"
9533,5954,"02 17, 2012"
1015,5247,"12 26, 2016"
13980,8400,"05 3, 2017"
3440,3424,"04 28, 2015"
10636,15163,"04 7, 2017"
1236,2968,"11 6, 2013"
14812,7657,"04 1, 2014"
7636,2840,"09 27, 2017"
1546,3551,"03 1, 2004"
918,10034,"07 20, 2015"
2795,11539,"08 31, 2014"
8844,10298,"04 17, 2013"
5297,14059,"11 17, 2016"
6615,10990,"12 12, 2016"
12894,4885,"09 7, 2017"
15280,12359,"01 12, 2016"
9046,8068,"04 15, 2016"
3372,13316,"12 27, 2012"
14484,13780,"04 14, 2017"
10642,2130,"02 14, 2012"
10660,6522,"08 9, 2013"
2799,4528,"03 30, 2014"
6664,9332,"12 22, 2013"
5541,8073,"03 9, 2014"
8712,7753,"12 13, 2015"
12535,10044,"06 26, 2015"
13268,12211,"09 12, 2016"
3177,5401,"08 29, 2003"
937,2461,"07 29, 2015"
10018,1807,"01 10, 2016"
13774,7629,"12 18, 2014"
12164,10084,"01 16, 2016"
46,5752,"07 8, 2009"
8192,14391,"09 22, 2017"
13630,9848,"06 12, 2014"
4530,2090,"09 24, 2004"
2343,3823,"01 25, 2016"
7185,8778,"04 12, 2013"
5325,5271,"02 10, 2014"
11952,12266,"10 13, 2015"
3785,1609,"09 7, 2015"
9817,1547,"03 5, 2013"
12579,6762,"05 24, 2015"
1611,6871,"09 26, 2011"
3899,663,"08 26, 2011"
999,4117,"08 30, 2014"
13438,6976,"02 16, 2017"
3747,1709,"06 9, 2015"
6589,10056,"02 27, 2014"
12164,9218,"08 23, 2014"
3808,7801,"07 11, 2015"
554,1125,"07 3, 2006"
2623,3709,"04 10, 2015"
787,6141,"04 2, 2009"
12068,13885,"09 30, 2017"
7053,4856,"05 2, 2018"
15080,12396,"09 3, 2016"
1768,2008,"12 7, 2014"
5918,2142,"06 27, 2014"
1213,2448,"01 17, 2013"
11129,10614,"01 18, 2016"
14373,9465,"08 26, 2017"
2046,2866,"09 15, 2010"
2674,13902,"01 9, 2015"
1561,2645,"12 9, 2016"
15109,14578,"04 8, 2018"
11794,12889,"11 18, 2017"
9658,2867,"02 18, 2017"
11317,9762,"09 9, 2017"
372,9217,"01 30, 2018"
3556,4151,"11 30, 2017"
12347,5643,"01 2, 2015"
5078,5049,"03 26, 2015"
3557,1672,"11 15, 2014"
9071,8133,"06 19, 2015"
8564,3094,"01 5, 2016"
15114,14039,"04 20, 2018"
1729,1929,"05 24, 2014"
852,1283,"05 29, 2013"
9978,10248,"06 7, 2013"
13005,9219,"05 3, 2016"
752,15206,"09 28, 2017"
8451,13737,"06 14, 2017"
1166,4377,"06 12, 2013"
10617,7137,"06 29, 2016"
7494,14081,"08 19, 2016"
8887,5219,"08 28, 2017"
7974,8882,"08 22, 2016"
10671,3065,"09 10, 2013"
8593,10179,"11 20, 2014"
8842,4654,"08 27, 2014"
6323,14027,"09 5, 2017"
3648,9266,"06 1, 2016"
6977,4495,"02 12, 2014"
11843,3084,"08 13, 2017"
2340,1411,"10 17, 2015"
4521,12830,"03 22, 2018"
659,10232,"01 2, 2015"
1833,8954,"05 18, 2017"
6804,12111,"08 27, 2016"
13241,11710,"10 8, 2014"
6772,4069,"05 25, 2013"
11425,5407,"12 10, 2016"
12743,8175,"07 8, 2014"
10877,8981,"08 6, 2015"
13383,10053,"04 6, 2017"
2743,201,"12 30, 2016"
6459,12125,"09 10, 2016"
8261,7963,"05 15, 2015"
3597,6839,"08 29, 2017"
3973,4781,"08 5, 2016"
1989,4339,"12 14, 2012"
13175,12409,"03 4, 2016"
8481,10948,"06 16, 2015"
1895,4238,"11 24, 2015"
7894,9889,"02 27, 2015"
5035,6822,"08 19, 2016"
1050,2576,"05 13, 2016"
9024,1238,"04 20, 2016"
6849,12205,"12 11, 2016"
6675,3435,"06 19, 2015"
1724,3557,"01 25, 2009"
8537,9518,"05 9, 2017"
12843,7794,"06 12, 2013"
9609,14779,"09 27, 2015"
5201,13366,"07 22, 2017"
9729,9888,"08 31, 2015"
7982,7147,"03 30, 2014"
11305,7756,"04 24, 2015"
7528,10943,"10 8, 2013"
4173,326,"09 19, 2015"
684,3112,"03 4, 2017"
6274,12438,"06 19, 2015"
128,4710,"05 27, 2013"
3970,9313,"08 19, 2015"
826,13377,"08 7, 2016"
103,1264,"02 15, 2018"
14219,10072,"01 24, 2014"
10496,9800,"10 17, 2013"
8497,11831,"03 3, 2015"
6497,10463,"06 10, 2015"
2315,3832,"07 8, 2012"
9070,15167,"07 4, 2018"
10525,3130,"07 17, 2017"
7976,6996,"08 21, 2014"
13426,12129,"07 19, 2015"
2713,4931,"12 28, 2012"
6531,9735,"09 24, 2014"
3991,1740,"08 19, 2016"
4982,380,"04 8, 2010"
4767,343,"03 31, 2015"
8484,14426,"09 7, 2017"
4885,5018,"08 27, 2015"
333,8632,"11 7, 2017"
6748,784,"05 28, 2013"
937,4017,"12 30, 2014"
346,1745,"01 13, 2016"
7561,8561,"02 16, 2016"
6535,2033,"05 23, 2012"
11956,12259,"10 7, 2015"
6002,588,"01 6, 2017"
7968,7857,"04 17, 2013"
4107,12995,"11 18, 2016"
7073,11560,"11 29, 2016"
7716,13727,"04 15, 2015"
8315,8109,"10 9, 2017"
8174,13628,"09 2, 2017"
1795,3011,"03 11, 2015"
3074,11642,"01 23, 2018"
12193,14260,"06 23, 2016"
12295,10664,"04 2, 2013"
8367,2611,"03 15, 2016"
12113,3196,"12 27, 2013"
8089,1735,"01 1, 2017"
14115,14985,"07 2, 2016"
575,2894,"11 27, 2001"
12457,14124,"06 9, 2017"
3385,7596,"03 3, 2016"
10429,14103,"01 16, 2018"
12801,8077,"09 19, 2016"
4952,5947,"09 20, 2015"
379,1788,"03 23, 2000"
13167,15052,"08 22, 2014"
879,3845,"01 6, 2015"
13066,9850,"04 11, 2015"
6965,10808,"02 23, 2014"
8536,1811,"04 29, 2015"
10408,2080,"01 25, 2013"
12174,11724,"09 15, 2015"
1752,1114,"02 24, 2001"
2737,2614,"10 26, 2014"
3656,9744,"05 1, 2014"
6061,6701,"04 17, 2014"
14286,7914,"09 5, 2017"
11621,5578,"08 15, 2017"
8515,12481,"04 27, 2016"
11803,4415,"10 9, 2013"
5691,13629,"04 17, 2016"
511,400,"08 25, 2014"
7708,2135,"03 27, 2015"
13906,13392,"02 6, 2014"
2419,4170,"05 31, 2016"
9079,1304,"02 8, 2014"
3914,5109,"08 3, 2017"
2676,3694,"10 14, 2016"
11144,8058,"10 20, 2015"
3047,4126,"03 8, 2017"
8288,7790,"09 12, 2013"
3365,11919,"08 5, 2015"
12830,13996,"03 20, 2016"
7000,2955,"07 2, 2017"
2119,2813,"11 29, 2009"
4526,12715,"05 6, 2017"
8894,8226,"04 27, 2015"
4601,5625,"07 8, 2016"
2498,7945,"11 23, 2015"
12152,12680,"10 16, 2016"
3426,1108,"10 24, 2012"
8484,14792,"01 2, 2017"
12160,14028,"05 3, 2015"
11657,11216,"07 3, 2014"
4806,13322,"08 29, 2014"
13647,7665,"08 27, 2012"
2343,9618,"05 26, 2015"
340,14845,"11 30, 2015"
7315,12085,"07 25, 2016"
11691,12092,"04 25, 2018"
89,7727,"02 19, 2016"
13836,10446,"01 13, 2014"
11546,9028,"12 29, 2016"
13894,10913,"09 29, 2014"
12841,3728,"12 16, 2014"
5453,8281,"06 30, 2014"
9567,6167,"03 12, 2013"
12554,10835,"06 23, 2014"
5078,14543,"02 27, 2018"
5666,737,"08 29, 2014"
2851,2587,"05 18, 2016"
2329,10184,"08 16, 2014"
548,1416,"06 15, 2007"
7290,5656,"04 27, 2016"
10767,3745,"09 28, 2015"
5889,5054,"11 2, 2016"
6473,10071,"02 16, 2015"
10951,3028,"03 4, 2017"
7616,8183,"12 8, 2014"
5346,437,"02 4, 2016"
12513,11796,"03 15, 2018"
1395,1362,"01 5, 2006"
6180,3736,"09 24, 2014"
11326,8845,"07 26, 2017"
807,2137,"05 11, 2007"
15298,14204,"09 21, 2016"
3974,8801,"09 14, 2015"
3511,2478,"07 17, 2017"
6622,11100,"06 25, 2014"
12370,15176,"08 5, 2015"
4464,14902,"08 28, 2016"
4939,7475,"08 9, 2013"
2765,11431,"05 17, 2016"
227,2825,"08 9, 2006"
8586,3255,"04 16, 2014"
1141,2674,"06 3, 2017"
5488,9723,"09 2, 2014"
11720,11785,"01 21, 2017"
5846,2154,"02 14, 2013"
13434,13081,"02 14, 2014"
864,1401,"03 31, 2014"
2266,2366,"04 25, 2012"
10751,8173,"03 19, 2014"
13013,11696,"09 10, 2017"
9646,4049,"11 5, 2014"
7730,4190,"11 26, 2017"
1057,5232,"08 27, 2017"
3342,12011,"06 26, 2015"
3167,2647,"08 4, 2017"
13034,14267,"01 3, 2017"
12880,10064,"09 28, 2017"
11904,3098,"06 27, 2014"
15009,8533,"06 18, 2015"
11102,2261,"02 17, 2012"
9506,7396,"10 24, 2014"
10730,6464,"10 28, 2013"
1711,2456,"10 9, 2009"
8484,12466,"03 3, 2017"
15232,12122,"11 8, 2015"
8446,13967,"03 28, 2017"
5666,7685,"06 30, 2016"
15199,12512,"09 4, 2016"
5882,3215,"04 6, 2017"
4462,3973,"11 21, 2015"
10407,1815,"12 2, 2012"
3362,846,"11 25, 2014"
3428,4597,"08 16, 2011"
1691,4437,"02 4, 2017"
12111,4909,"06 18, 2016"
5875,3134,"03 12, 2016"
10649,1965,"04 14, 2014"
8293,1050,"03 8, 2017"
93,14274,"04 28, 2017"
8200,3103,"06 1, 2015"
3442,8630,"03 19, 2018"
7176,3810,"08 17, 2013"
2986,730,"02 23, 2014"
7816,4543,"08 31, 2016"
12600,3665,"12 21, 2012"
13743,8067,"09 7, 2016"
4940,5464,"11 24, 2013"
15081,14459,"10 20, 2017"
5444,9586,"09 15, 2017"
537,293,"12 7, 2004"
2367,10893,"08 20, 2015"
3439,6450,"11 11, 2012"
1267,3273,"03 21, 2009"
11619,2762,"06 16, 2015"
14241,14119,"10 17, 2015"
12092,3445,"11 11, 2016"
11326,2461,"01 11, 2013"
12377,5507,"12 12, 2014"
14157,10637,"08 4, 2013"
12830,12736,"02 25, 2017"
786,2356,"04 7, 2009"
1997,3244,"05 17, 2010"
974,1205,"04 10, 2011"
11308,10245,"02 7, 2015"
9209,1260,"03 6, 2011"
2050,3316,"12 11, 2012"
14232,11831,"05 6, 2016"
10882,2130,"06 23, 2014"
9387,9909,"04 18, 2018"
3357,10027,"11 6, 2014"
6340,7747,"04 9, 2013"
4457,7981,"12 2, 2016"
8192,14448,"11 12, 2017"
8614,9208,"07 6, 2013"
3715,2173,"01 24, 2014"
13564,11164,"05 22, 2014"
4130,11131,"02 2, 2016"
5078,13473,"03 7, 2017"
5893,9177,"12 29, 2010"
12220,11340,"04 17, 2014"
11832,8039,"09 27, 2014"
947,4586,"12 13, 2014"
8967,5793,"03 29, 2018"
2859,6461,"12 31, 2013"
10717,9915,"08 13, 2012"
2644,1482,"11 21, 2016"
2622,2514,"12 12, 2014"
8547,14122,"05 7, 2015"
10241,8965,"06 13, 2015"
15255,10937,"10 27, 2013"
2353,9061,"03 1, 2011"
9143,9284,"12 17, 2012"
9428,10172,"05 26, 2013"
1264,14845,"11 27, 2002"
410,7240,"12 15, 2014"
3366,8226,"02 4, 2014"
3392,11610,"08 10, 2017"
4606,8193,"02 8, 2017"
1286,1212,"07 17, 2014"
11008,14649,"01 16, 2016"
14606,7170,"07 3, 2014"
7221,6215,"07 18, 2015"
14449,12645,"09 6, 2016"
2068,2289,"08 31, 2015"
9381,11964,"04 3, 2015"
10203,3707,"09 5, 2016"
11689,9762,"11 9, 2013"
10473,6895,"11 7, 2016"
1734,327,"10 26, 2004"
9319,1342,"07 23, 2014"
8563,12577,"07 12, 2016"
13697,5671,"03 27, 2014"
12739,3515,"10 30, 2014"
4237,4814,"01 24, 2016"
5406,10272,"11 26, 2013"
2184,8094,"11 30, 2014"
2878,7981,"12 10, 2017"
10466,6809,"12 29, 2016"
10723,7186,"07 29, 2012"
14136,12254,"10 4, 2015"
2352,1550,"06 5, 2011"
13289,13971,"09 17, 2016"
12238,13978,"10 22, 2015"
6216,2727,"08 6, 2015"
7507,12969,"01 11, 2018"
14527,9052,"11 14, 2017"
7029,14023,"07 14, 2015"
9775,11160,"05 29, 2014"
6631,1446,"08 22, 2014"
5354,2798,"11 14, 2017"
1572,7049,"05 26, 2015"
1580,1374,"11 7, 2016"
301,15057,"03 31, 2002"
14057,7360,"04 22, 2017"
5735,4199,"02 22, 2018"
13499,11710,"07 26, 2015"
13512,14280,"04 23, 2016"
6426,4332,"02 23, 2016"
4095,5487,"06 23, 2016"
221,2319,"01 25, 2013"
6021,586,"02 3, 2014"
12660,11009,"02 7, 2017"
14135,5825,"10 19, 2014"
2088,1387,"11 12, 2014"
7253,9236,"06 17, 2015"
4523,10627,"12 19, 2012"
7626,7929,"05 14, 2013"
330,5309,"09 5, 2013"
9749,9969,"05 17, 2017"
10895,12236,"05 6, 2017"
11327,14500,"10 7, 2016"
12166,11614,"07 18, 2017"
12286,12739,"02 20, 2017"
1704,14599,"04 10, 2013"
2735,3578,"06 7, 2016"
1981,1811,"01 20, 2013"
9142,1247,"08 1, 2014"
1960,439,"03 31, 2009"
2139,2493,"08 10, 2007"
3403,3896,"07 25, 2017"
7970,5233,"03 31, 2015"
342,177,"01 29, 2014"
1529,512,"05 10, 2014"
702,1255,"10 1, 2015"
1889,1202,"06 9, 2013"
4984,2628,"03 26, 2016"
703,5895,"02 23, 2014"
11899,10495,"04 25, 2016"
12713,8411,"05 15, 2017"
14500,5924,"09 11, 2017"
9711,14178,"06 18, 2017"
1692,5223,"01 15, 2016"
132,11818,"04 15, 2018"
293,164,"06 27, 2015"
2723,4921,"03 2, 2014"
2269,9167,"10 17, 2012"
1549,5392,"05 17, 2017"
15210,12082,"07 1, 2016"
424,4795,"07 10, 2017"
5108,1816,"01 8, 2017"
1680,6906,"02 17, 2013"
3039,430,"05 4, 2013"
1038,2840,"09 15, 2015"
4441,11555,"09 22, 2017"
2821,13323,"07 22, 2014"
10199,9622,"01 28, 2017"
6479,10920,"05 19, 2013"
15239,9577,"10 30, 2017"
6031,5079,"07 7, 2011"
4530,3100,"06 8, 2002"
7528,9604,"07 22, 2013"
732,4593,"01 14, 2016"
5298,6938,"01 23, 2015"
2535,9474,"03 15, 2014"
